Email_ID,Custom_ID,Solution,Unit,편명,Date,Priority,Alert_type,Message_Number,Work Detail Keyword,ATA_from_Alert,POS_ESN,Plainbody,ASMR,Attachment,Severity,Type,Department,Organization,ATA,ATA_Detail,Trouble Shooting Recommendation,[CHK] NR_Required,[CHK] EngineerReview,Engineer_Comment,MCPI_Plan,Alert Type,NR Priority,NR Number,NR Creation Date,수행 일자,점검 결과,Cost,ATA (2-Letter),Ref_KEY,AC_Type,HL_No.,Status,Folder_ID,Shop Finding,DOC_URL
19455d32e5fd8088,,AHM,777_HL8218,KE0073,2025. 1. 11,,,35-1135-S401,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [SLOPE CHANGE]  (35-1135-S401),,,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [SLOPE CHANGE]  (35-1135-S401),,,,,,,,,,FALSE,TRUE,"[양준우] 1/7일 작업요청 NR 발행(NR#12857330), 1/10 일 수행 완료
수행결과 : REGULATOR LEAK 확인되어 REGULATOR 교환 후 NO LEAK 확인
그뒤 현재 LEAK RATE 안정적으로 운영 중. 추가 MONITORING 예정 ",,No Action,,,,2025. 1. 13,,7280,35,777_HL82182025-01-11 23:45:22,777,HL8218,Monitoring,,N/A,
194545f919ba76b3,,AHM,748_HL7623,KE0551,2025. 1. 11,,,29-0121-S830,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,,,,,,,,FALSE,TRUE,"[박창훈]
초도 발행, 1:71, 2:69, 3:52, 4:52 정상",,No Action,,,,2025. 1. 11,,,29,748_HL76232025-01-11 16:59:25,748,HL7623,Closed,,N/A,
19453ac2707b477f,,AHM,777_HL7752,KE0897,2025. 1. 11,,,36-0086-C480,THE LH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL RVDT].  (36-0086-C480),,,THE LH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL RVDT].  (36-0086-C480),,,,,,,,,,FALSE,TRUE,"[박창훈]
•Fan Air Modulating Valve (left) RVDT circuit is open or shorted. MSG 발생되어 Defer 조치.
•AHM 사전 Alert 없었으나, 재민K 모델을 통해 사전 징조 확인.
•WQAR 미장착 항공기로 QAR Data Upload 늦으므로, 재민 과장 모델 사전 징조 발생 시 QAR Upload 요청 필요  ",,No Action,,,,2025. 1. 11,,,36,777_HL77522025-01-11 13:43:24,777,HL7752,Monitoring,,N/A,
1945299702cb084c,,AHM,777_HL8010,KE0654,2025. 1. 11,,,36-0065-C410,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,,,,,,,,FALSE,TRUE,"[박창훈]
Defer 사항.",,No Action,,,,2025. 1. 11,,21424,36,777_HL80102025-01-11 08:43:23,777,HL8010,Monitoring,,N/A,
194508a0ffa49e3d,,AHM,777_HL8218,KE0627,2025. 1. 10,,,35-1135-S401,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [SLOPE CHANGE]  (35-1135-S401),,,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [SLOPE CHANGE]  (35-1135-S401),,,,,,,,,,FALSE,TRUE,"[박창훈]
작업 기술행 되어, Large Leak에서 Slope Change로 변경됨. 
당팀 Chart 로 Monitoring 중으로, 후속편 -22psi로 정상 범위 지시.
계속 모니터링 예정.  ",,No Action,,,,2025. 1. 11,,7280,35,777_HL82182025-01-10 23:07:24,777,HL8218,Closed,,N/A,
1944fbb350448c90,,AHM,777_HL8046,KE0251,2025. 1. 10,,,36-0066-C410,THE LH FAMV SHOWS SIGNS OF PENDING FAILURE OR AN FDE [FAIL OPEN 1].  (36-0066-C410),,,THE LH FAMV SHOWS SIGNS OF PENDING FAILURE OR AN FDE [FAIL OPEN 1].  (36-0066-C410),,,,,,,,,,FALSE,TRUE,"[박창훈]
BLEED FAMV L : Status 기발생",,No Action,,,,2025. 1. 11,,,36,777_HL80462025-01-10 19:21:34,777,HL8046,Closed,,N/A,
1944fbb363aa9600,,AHM,777_HL8046,KE0251,2025. 1. 10,,,36-0067-C410,THE LH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0067-C410),,,THE LH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0067-C410),,,,,,,,,,FALSE,TRUE,"[박창훈]
BLEED FAMV L : Status 기발생",,No Action,,,,2025. 1. 11,,,36,777_HL80462025-01-10 19:21:26,777,HL8046,Closed,,N/A,
80272025-01-10 16:42:49,,KAL,330_HL8027,KE898,2025. 1. 10,,,330-KAL-36-005,NO.1 ENG HPV DEGRADED,,,,,,,,,,,,,TRUE,TRUE,"[박창훈]
Engine Idle + APU Off + 40 sec 시점에, PT/PR/PF 모두 Low 지시 하여 HPV Not Open 의심.
PACK1 FLOW CONTROL VALVE(511HB) MSG 발생 원인으로 추정. 
HPV Open Min Pressure 점검 후 회신 & HPSOV Save 적용 교환 요청",1/13N 수행 완료,Predictive Alert,MID,12873156,2025. 1. 10,2025. 1. 14,"<1/14>
 - HPV Open 되기 시작하는 Minimum Pressure = 13 psi (Normal), New Part = 16 psi
 - HPV Save 적용 교환 완료
 - 후속편 Bleed Pressure 및 Pack MSG 모니터링 필요
 - 3편 확인 결과 Bleed Pressure 정상 지시 / MSG Disappeared",0,36,80272025-01-10 16:42:49,330,HL8027,Monitoring,,Fault,
1944ec199bdc5832,,AHM,777_HL8046,KE0251,2025. 1. 10,,,36-0073-C410,THE RH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0073-C410),,,THE RH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0073-C410),,,,,,,,,,FALSE,TRUE,[남태영] 반복 발생 시 점검 예정,,No Action,,,,2025. 1. 10,,,36,777_HL80462025-01-10 14:48:27,777,HL8046,Closed,,N/A,
1944ec19c11aa0d8,,AHM,777_HL8046,KE0251,2025. 1. 10,,,36-0067-C410,THE LH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0067-C410),,,THE LH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0067-C410),,,,,,,,,,FALSE,TRUE,[남태영] MSG 이미 발생,,No Action,,,,2025. 1. 10,,,36,777_HL80462025-01-10 14:48:22,777,HL8046,Closed,,N/A,
76222025-01-10 10:15:54,,KAL,380_HL7622,KE0000,2024. 9. 26,,,380-KAL-32-006,RH WING L/G BOGIE DIP 1 PROXIMITY SENSOR(9GA2) OUT OF RANGE,,,,,,,,,,,,,TRUE,TRUE,"A/C Jack Up 후 Prox Sensor GAP 측정 요청
",,Predictive Alert,MID,12561024,2024. 9. 26,2024. 9. 26,Bracket Bent 되어 교환,204900,32,76222025-01-10 10:15:54,380,HL7622,Closed,,Fault,
1944d035c78a6761,,AHM,777_HL8218,KE0628,2025. 1. 10,,,35-1137-S401,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [LARGE DROP]  (35-1137-S401),,,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [LARGE DROP]  (35-1137-S401),,,,,,,,,,FALSE,TRUE,NR 기발행 되어 점검 중,,No Action,,,,2025. 1. 10,,,35,777_HL82182025-01-10 06:41:25,777,HL8218,Closed,,Dupe,
1944ce051092f062,,AHM,777_HL8046,KE0251,2025. 1. 10,,,36-0066-C410,THE LH FAMV SHOWS SIGNS OF PENDING FAILURE OR AN FDE [FAIL OPEN 1].  (36-0066-C410),,,THE LH FAMV SHOWS SIGNS OF PENDING FAILURE OR AN FDE [FAIL OPEN 1].  (36-0066-C410),,,,,,,,,,FALSE,TRUE,"[박창훈]
BLEED FAMV L : Status 기발생",,No Action,,,,2025. 1. 10,,,36,777_HL80462025-01-10 06:03:25,777,HL8046,Closed,,N/A,
330_HL7709Thu Jan 09 2025 17:16:06 GMT+0900 (Korean Standard Time),,KAL,330_HL7709,KE675,2025. 1. 9,,,330-KAL-29-004,Blue HYD Fluid Leak Suspected - 비행 전/후,,,,,,,,,,,,,FALSE,TRUE,[박창훈] 이상 없음,,No Action,URGENT,,,2025. 1. 9,,53456,29,330_HL7709Thu Jan 09 2025 17:16:06 GMT+0900 (Korean Standard Time),330,HL7709,Closed,,N/A,
787_HL8573Thu Jan 09 2025 16:30:05 GMT+0900 (Korean Standard Time),,KAL,787_HL8573,KE0,2025. 1. 9,,,787-KAL-24-005,VFSG Oil Leak Suspected,,,,,,,,,,,,,TRUE,TRUE,"[박창훈]
<1/9> 
Engine 외부 점검 결과 Oil Leak 흔적 없음. VFSG Oil Service 후 Dispatch Ground Avail 시 Cowl Open 하여 Tube Inspection Order 반영 요청. 당분간 Monitoring 필요 ",,Predictive Alert,URGENT,12869662,2025. 1. 9,2025. 1. 13,"<1/13>
- 비정점검시 Sight Glass Small Leak 되어 Mount Bolt Re-tight.
- 운정추가 점검시 Check Normal. ",0,24,787_HL8573Thu Jan 09 2025 16:30:05 GMT+0900 (Korean Standard Time),787,HL8573,Closed,1FbF5VKUe4BEzul-Fpj_i8TdQlUU1XtNA,Fault,
194468e9741c74df,,AHM,777_HL8010,KE0629,2025. 1. 9,,,36-0065-C410,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,,,,,,,,TRUE,TRUE,"[박창훈]
QAR 확인 결과, Engine Start 후 HPSOV Not Open 되어 PI/PM Low Pressure 지시 확인
HPSOV 점검을 위한 MR 수행 요청 (Sensing Line Leak Check, HPFAC Filter, HPSOV Opera')
점검결과 정상인 경우 HPSOV Save 적용 교환",,CXL,HIGH,12865398,2025. 1. 9,2025. 1. 9,"[박창훈]
다음 비행편 출발시 결함 발생하여 Ramp Return & MEL Defer 과정에서 지연 발생
NR CXL.
차후 Critical Item에서 결함 징후 확인 시 MEL Defer 조치 필요",21424,36,777_HL80102025-01-09 00:36:27,777,HL8010,Closed,,N/A,
72072025-01-08 14:56:15,,ETC,787_HL7207,KE0000,2025. 1. 8,,,787-KAL-49-001,APU Supply Oil & Both ASG Scavenge Oil Pressure High,,,,,,,,,,,,,TRUE,TRUE,[남태영] Filter 2종 (3ea) 모두 교환 요,1/16D 수행 완료,Predictive Alert,MID,12863154,2025. 1. 8,2025. 1. 16,"<1/16>
 - 교환작업 완료 : All Filter Checked Normal

<1/21>
  - Filter 교환 이후 Oil Pressure 정상",8692,49,72072025-01-08 14:56:15,787,HL7207,Monitoring,,Fault,
194414d918d4385c,,AHM,777_HL8044,KE9319,2025. 1. 8,,,49-0001-S910,APU CORRECTED EGT IS UNUSUALLY HIGH DURING ELECTRIC STARTUP  (49-0001-S910),,,APU CORRECTED EGT IS UNUSUALLY HIGH DURING ELECTRIC STARTUP  (49-0001-S910),,,,,,,,,,FALSE,TRUE,"[김민석]
1회발생, 550℃ 이하.
Pneu Starting 시 High Temp 현상 있음.
MOT에서 Air Turbine Starter 점검 요청 나가있음(1/3). 이상 확인 시 Canni Part Install 예정.",,No Action,,,,2025. 1. 8,,11856,49,777_HL80442025-01-08 00:07:25,777,HL8044,Monitoring,,N/A,
1944135cfc12b488,,AHM,777_HL8218,KE0073,2025. 1. 7,,,35-1135-S401,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [SLOPE CHANGE]  (35-1135-S401),,,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [SLOPE CHANGE]  (35-1135-S401),,,,,,,,,,TRUE,TRUE,[남태영] LEAK CHECK 요함,,Predictive Alert,HIGH,12857330,2025. 1. 8,2025. 1. 10,[남태영] Regulator 에서 Leak 발생하여 교환 완료,7280,35,777_HL82182025-01-07 23:41:22,777,HL8218,Closed,,Fault,
194403fdd2454bef,,AHM,777_HL8209,KE0453,2025. 1. 7,,,49-0001-S910,APU CORRECTED EGT IS UNUSUALLY HIGH DURING ELECTRIC STARTUP  (49-0001-S910),,,APU CORRECTED EGT IS UNUSUALLY HIGH DURING ELECTRIC STARTUP  (49-0001-S910),,,,,,,,,,FALSE,TRUE,"[김민석]
1회발생, 550℃ 이하.
Preditive Alert으로 Elec Starter 기 교환. (12/3)",,No Action,,,,2025. 1. 8,,11856,49,777_HL82092025-01-07 19:12:23,777,HL8209,Closed,,N/A,
75342025-01-07 15:05:00,,KAL,777_HL7534,KE0000,2025. 1. 7,,,777-KAL-24-005,L BUG Oil Delta Temp High,,,,,,,,,,,,,TRUE,TRUE,[남태영] L BUG 교환 요,NR CXL,CXL,MID,12856754,2025. 1. 7,2025. 2. 3,#1 ENG 교환 작업으로 인한 NR Cancle / Shop 에서 장탈 예정으로 모니터링 필요,0,24,75342025-01-07 15:05:00,777,HL7534,Monitoring,,N/A,
748_ENG-1 FUEL MANIFOLD PRESSURE SENSOR RANGE EXTERNAL FAIL (CH-A) / 71230Tue Jan 07 2025 07:36:19 GMT+0900 (Korean Standard Time),,KAL,748_HL7610,KE0592,2025. 1. 7,,,748-KAL-73-001,EEC Channel Failure MMSG :748_ENG-1 FUEL MANIFOLD PRESSURE SENSOR RANGE EXTERNAL FAIL (CH-A) / 71230,,,,,,,,,,,,,FALSE,TRUE,[남태영] 1팀 작업 계획 있음 (W13 Harness 교환),,No Action,MID,,,2025. 1. 7,,,73,748_ENG-1 FUEL MANIFOLD PRESSURE SENSOR RANGE EXTERNAL FAIL (CH-A) / 71230Tue Jan 07 2025 07:36:19 GMT+0900 (Korean Standard Time),748,HL7610,Closed,,N/A,
1943cbdf108963d1,,AHM,777_HL8006,KE0093,2025. 1. 7,,,30-0041-S910,SIGNIFICANTLY SLOW RH WAI VALVE OPENING TIME (BP-CORRECTED)  (30-0041-S910),,,SIGNIFICANTLY SLOW RH WAI VALVE OPENING TIME (BP-CORRECTED)  (30-0041-S910),,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2025. 1. 7,,,30,777_HL80062025-01-07 02:51:23,777,HL8006,Closed,,N/A,
330_HL7554Tue Jan 07 2025 00:36:21 GMT+0900 (Korean Standard Time),,KAL,330_HL7554,KE484,2025. 1. 6,,,330-KAL-29-004,Green HYD Fluid Leak Suspected - 비행 전/후,,,,,,,,,,,,,FALSE,TRUE,[남태영] 정상,,No Action,URGENT,,,2025. 1. 7,,53456,29,330_HL7554Tue Jan 07 2025 00:36:21 GMT+0900 (Korean Standard Time),330,HL7554,Closed,,N/A,
1943bbed99d2feed,,AHM,748_HL7629,KE9203,2025. 1. 6,,,36-0005-S607,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,,,,,,,,FALSE,TRUE,[남태영] FAMV 결함으로 일시적인 PRSOV CLOSE 현상,,No Action,,,,2025. 1. 7,,,36,748_HL76292025-01-06 22:13:25,748,HL7629,Closed,,N/A,
75242025-01-06 18:22:01,,KAL,330_HL7524,KE0000,2025. 1. 6,,,330-KAL-32-003,NO.3 BRAKE TEMP IS TOO HIGH ,,,,,,,,,,,,,TRUE,TRUE,"[박창훈] 작년 초 Crew Logging 반복되었으나, Calibration 후 더이상 Logging 되지 않아 모니터링 중이던 사항으로, 최근 3/4 delta가 계속 상승하여 Order 조치함.
※ 권고 사항 : #3 NSV 교환",1/16N 수행 완료,Predictive Alert,MID,12854920,2025. 1. 6,2025. 2. 7,"<1/16(N)>
NSV 교환 완료. 
",17680,32,75242025-01-06 18:22:01,330,HL7524,Closed,,Fault,
330_HL7586Mon Jan 06 2025 13:25:36 GMT+0900 (Korean Standard Time),,KAL,330_HL7586,KE441,2025. 1. 6,,,330-KAL-29-004,Blue HYD Fluid Leak Suspected - 비행 전/후,,,,,,,,,,,,,FALSE,TRUE,[박창훈] 이상 없음,,No Action,URGENT,,,2025. 1. 6,,53456,29,330_HL7586Mon Jan 06 2025 13:25:36 GMT+0900 (Korean Standard Time),330,HL7586,Closed,,N/A,
19438c1fb2a04eb6,,AHM,748_HL7629,KE8536,2025. 1. 6,,,36-0005-S607,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,,,,,,,,FALSE,TRUE,[박창훈] FAMV MSG 계속. 모니터링 필요,,No Action,,,,2025. 1. 6,,,36,748_HL76292025-01-06 08:17:24,748,HL7629,Closed,,N/A,
19435cf00da941c3,,AHM,787_HL7209,KE0914,2025. 1. 5,,,21-0194L-S704,FLUID LEAK ON LEFT PECS SYSTEM  (21-0194L-S704),,,FLUID LEAK ON LEFT PECS SYSTEM  (21-0194L-S704),,,,,,,,,,FALSE,TRUE,"[박창훈]
AHM에서는 Slope High로 Alert 발행 되었음. 자체 Trend 확인 결과 약간 Fluctuation 하는 경향 있음. 
12/6 108% 지시 하였으나, 이전 96%로 Servicing에 의한 Level 상승은 아니고, Bubble 섞였을 가능성 높음.
12/9 SGN Ground (중정비) 되었다가. 12/31 운항 시작. 
현재 93%이지만 중정비중 SVC 한경우 하향 추세이므로 모니터링 필요. 
04월에 Both Pecs에서 동일 현상 있었음. 
",,No Action,,,,2025. 1. 6,"<01/06> 
비정에서 Boeing OCC Mail 수신 후 Servicing (92% → 101%) & 일부 Leak CHK Normal
이후 비행편 모니터링 중  (103%, 
",,21,787_HL72092025-01-05 18:33:24,787,HL7209,Closed,,N/A,
1943598125fbe37c,,AHM,7M8_HL8348,KE2119,2025. 1. 5,,,36-1112-R752,RIGHT DUCT PRESSURE HIGH  (36-1112-R752),,,RIGHT DUCT PRESSURE HIGH  (36-1112-R752),,,,,,,,,,FALSE,TRUE,"[박창훈]
• Alt : 9,010ft,   CAS : 248kts,   Mach : 0.441,    N1 : 약 70%,  N2 : 99.9%,  PS3 : 약 320 psi 
• Both Duct Press 62psi 정도 기록 됨. 이후 Data는 정상으로 일시적으로 상승 현상

ICN 입항 후 QAR 분석 및 모니터링 필요. ",,No Action,,,,2025. 1. 5,,,36,7M8_HL83482025-01-05 17:33:27,7M8,HL8348,Closed,,N/A,
1943598137f51e91,,AHM,7M8_HL8348,KE2119,2025. 1. 5,,,36-1111-R752,LEFT DUCT PRESSURE HIGH  (36-1111-R752),,,LEFT DUCT PRESSURE HIGH  (36-1111-R752),,,,,,,,,,FALSE,TRUE,"[박창훈]
• Alt : 9,010ft,   CAS : 248kts,   Mach : 0.441,    N1 : 약 70%,  N2 : 99.9%,  PS3 : 약 320 psi 
• Both Duct Press 62psi 정도 기록 됨. 이후 Data는 정상으로 일시적으로 상승 현상

ICN 입항 후 QAR 분석 및 모니터링 필요. 
 ",,No Action,,,,2025. 1. 5,,,36,7M8_HL83482025-01-05 17:33:23,7M8,HL8348,Closed,,N/A,
330_HL7585Sun Jan 05 2025 13:30:36 GMT+0900 (Korean Standard Time),,KAL,330_HL7585,KE865,2025. 1. 5,,,330-KAL-29-004,Blue HYD Fluid Leak Suspected - 비행 전/후,,,,,,,,,,,,,FALSE,TRUE,[박창훈] 검토 결과 Normal,,No Action,URGENT,,,2025. 1. 5,,53456,29,330_HL7585Sun Jan 05 2025 13:30:36 GMT+0900 (Korean Standard Time),330,HL7585,Closed,,N/A,
19434ad0d65783c8,,AHM,748_HL7629,KE8535,2025. 1. 5,,,36-0005-S607,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,,,,,,,,FALSE,TRUE,"[박창훈] BLEED-1 FAN AIR MODULATING VALVE FAIL 'CLOSED/ELECTRICAL' MSG 발생으로 인한것으로 추정. 
Monitoring 필요",,No Action,,,,2025. 1. 5,,,36,748_HL76292025-01-05 13:16:23,748,HL7629,Closed,,N/A,
19432dd49850e0c3,,AHM,777_HL8274,KE0624,2025. 1. 5,,,30-0041-S910,SIGNIFICANTLY SLOW RH WAI VALVE OPENING TIME (BP-CORRECTED)  (30-0041-S910),,,SIGNIFICANTLY SLOW RH WAI VALVE OPENING TIME (BP-CORRECTED)  (30-0041-S910),,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2025. 1. 5,,,30,777_HL82742025-01-05 04:49:26,777,HL8274,Monitoring,,N/A,
330_HL8001Sat Jan 04 2025 18:40:30 GMT+0900 (Korean Standard Time),,KAL,330_HL8001,KE0648,2025. 1. 4,,,330-KAL-29-003,Green HYD Fluid Leak Suspected - 비행 전/후,,,,,,,,,,,,,FALSE,TRUE,[박창훈] 검토 결과 Normal,,No Action,URGENT,,,2025. 1. 5,,,29,330_HL8001Sat Jan 04 2025 18:40:30 GMT+0900 (Korean Standard Time),330,HL8001,Closed,,N/A,
19430589bf764b41,,AHM,748_HL7629,KE0214,2025. 1. 4,,,29-0121-S830,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,,,,,,,,FALSE,TRUE,[남태영] NO.1 HYD TEMP HIGH 로 기 점검 요청,,No Action,,,,2025. 1. 5,,,29,748_HL76292025-01-04 17:05:23,748,HL7629,Closed,,N/A,
1942fd57ddf5acbb,,AHM,777_HL8046,KE0285,2025. 1. 4,,,32-3161-Y911,RIGHT MAIN LANDING DOOR SLOW TO CLOSE/LOCK DURING EXTENSION (AIRLINE CONFIGURABLE ALERT LIMIT)  (32-3161-Y911),,,RIGHT MAIN LANDING DOOR SLOW TO CLOSE/LOCK DURING EXTENSION (AIRLINE CONFIGURABLE ALERT LIMIT)  (32-3161-Y911),,,,,,,,,,FALSE,TRUE,"[남태영] Monitoring (LH MLG 와 비교 시 차이 크지 않음, LH 8.1 sec / RH 9.5 sec)",,No Action,,,,2025. 1. 5,,,32,777_HL80462025-01-04 14:42:26,777,HL8046,Monitoring,,N/A,
1942df34d8a7ae1f,,AHM,748_HL7639,KE0314,2025. 1. 4,,,29-0109-S833,HYDRAULIC SYSTEM 4 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S833),,,HYDRAULIC SYSTEM 4 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S833),,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2025. 1. 5,,,29,748_HL76392025-01-04 05:55:24,748,HL7639,Monitoring,,N/A,
330_HL7709Fri Jan 03 2025 16:35:46 GMT+0900 (Korean Standard Time),,KAL,330_HL7709,KE675,2025. 1. 3,,,330-KAL-29-004,Blue HYD Fluid Leak Suspected - 비행 전/후,,,,,,,,,,,,,FALSE,TRUE,"[오진석]
12/31 False Aleret 이후 또 발생 항공기 확인 결과 NML ",,No Action,URGENT,,,2025. 1. 4,,53456,29,330_HL7709Fri Jan 03 2025 16:35:46 GMT+0900 (Korean Standard Time),330,HL7709,Monitoring,14jr3zO7XWOlK1WVtM61Cp63VPG7Gq0QK,N/A,
748_ENG-1 FUEL MANIFOLD PRESSURE SENSOR RANGE EXTERNAL FAIL (CH-A) / 71230Fri Jan 03 2025 07:36:08 GMT+0900 (Korean Standard Time),,KAL,748_HL7610,KE0592,2025. 1. 3,,,748-KAL-73-001,EEC Channel Failure MMSG : 748_ENG-1 FUEL MANIFOLD PRESSURE SENSOR RANGE EXTERNAL FAIL (CH-A) / 71230,,,,,,,,,,,,,FALSE,TRUE,"[박창훈]
관련 부서 Alert만 제공해주기로 협의된 사안으로 추가 조치 불요",,No Action,MID,,,2025. 1. 3,,,73,748_ENG-1 FUEL MANIFOLD PRESSURE SENSOR RANGE EXTERNAL FAIL (CH-A) / 71230Fri Jan 03 2025 07:36:08 GMT+0900 (Korean Standard Time),748,HL7610,Closed,,N/A,
194279ad7c57f73c,,SPM,321_HL8530,KE1414,2025. 1. 3,,,,PACK 1 PERFORMANCE DEGRADED,,,PACK 1 PERFORMANCE DEGRADED,,,,,,,,,,FALSE,TRUE,"[박창훈] 
Ram Air Inlet Actuator 결함에 따른 Performance Degraded Alert 발생
MEL Defer 사항으로 Actuator 입고 후 작업 예정.",,No Action,,,,2025. 1. 5,,,21,321_HL85302025-01-03 00:21:24,321,HL8530,Monitoring,,N/A,
194270da10aec117,,AHM,777_HL8346,KE0902,2025. 1. 2,,,36-0073-C410,THE RH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0073-C410),,,THE RH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0073-C410),,,,,,,,,,FALSE,TRUE,"[양준우] Monitoring, 추후 재발시 FAMV 교환 필요",,No Action,,,,2025. 1. 3,,,36,777_HL83462025-01-02 21:47:24,777,HL8346,Closed,,N/A,
1942700c5178ab61,,AHM,748_HL7639,KE0284,2025. 1. 2,,,29-0109-S831,HYDRAULIC SYSTEM 2 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S831),,,HYDRAULIC SYSTEM 2 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S831),,,,,,,,,,FALSE,TRUE,"[박창훈] 
Max 2990 psi로 Limit이내이나, 다소 증가 경향성을 보임. 
Monitoring 후 Limiti Over 되지 않으면 작업 불요",,No Action,,,,2025. 1. 3,,,29,748_HL76392025-01-02 21:33:26,748,HL7639,Closed,,N/A,
82412025-01-02 21:28:53,,KAL,737_HL8241,KE806,2025. 1. 2,,,737-KAL-36-001,No.2 Precooler Outlet Bleed Duct Pressure Low,,,,,,,,,,,,,TRUE,TRUE,"[오진석]
11/01, HSR 교환후 Duct Pressure 원상 환원되었으나,  No.2 Bleed Duct Press Low 재발하여 추가 긴급 작업 요청.
12/29 이후 Idle 시 Bleed Pressure 낮은 현상 발생 (10 psi 미만)

",NR CXL,CXL,URGENT,12841992,2025. 1. 2,2025. 1. 5,"[박창훈]
Cowl Anti Ice 결함으로 인해 HPSOV Close Deactivation 되어 발생한 현상으로 Anti Ice Valve 교환 후 정상 Trend.
NR CXL 조치함.",9800,36,82412025-01-02 21:28:53,737,HL8241,Closed,,N/A,
330_HL7586Thu Jan 02 2025 12:21:02 GMT+0900 (Korean Standard Time),,KAL,330_HL7586,KE198,2025. 1. 2,,,330-KAL-32-005,#3/4 Tire Air Leak Suspected,,,,,,,,,,,,,FALSE,TRUE,[박창훈] HL7586 SRR 미전송에 따른 False Alert,,No Action,MID,,,2025. 1. 3,,39936,32,330_HL7586Thu Jan 02 2025 12:21:02 GMT+0900 (Korean Standard Time),330,HL7586,Closed,,N/A,
1942320eeaa3895e,,AHM,777_HL8005,KE0327,2025. 1. 2,,,36-0073-C410,THE RH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0073-C410),,,THE RH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0073-C410),,,,,,,,,,FALSE,TRUE,[오진석] FAMV Failed Open Status MSG 발생 (Defer due date : 01/04),,No Action,,,,2025. 1. 2,[양준우] RH FAMV 교환 + AVI WIRING 점검 완료,,36,777_HL80052025-01-02 03:29:23,777,HL8005,Closed,,N/A,
